계약일,단지명,전용면적,거래금액(만원),건축년도,시군구,도로명
2022-01-07,대잠그린파크명품,84.8202,25800,2005,경상북도 포항남구 대잠동,대이로46번길 29
2022-02-05,대잠그린파크명품,84.8202,24200,2005,경상북도 포항남구 대잠동,대이로46번길 29
2022-03-12,대잠그린파크명품,84.8202,25500,2005,경상북도 포항남구 대잠동,대이로46번길 29
2022-04-12,대잠그린파크명품,84.8202,27800,2005,경상북도 포항남구 대잠동,대이로46번길 29
2022-04-28,대잠그린파크명품,84.8202,26800,2005,경상북도 포항남구 대잠동,대이로46번길 29
2022-05-11,대잠그린파크명품,84.8202,25000,2005,경상북도 포항남구 대잠동,대이로46번길 29
2022-08-01,대잠그린파크명품,125.3075,40000,2005,경상북도 포항남구 대잠동,대이로46번길 29
2022-08-03,대잠그린파크명품,84.8202,23800,2005,경상북도 포항남구 대잠동,대이로46번길 29
2022-09-07,대잠그린파크명품,84.8202,26000,2005,경상북도 포항남구 대잠동,대이로46번길 29
2022-01-06,대잠센트럴하이츠,132.7272,53500,2010,경상북도 포항남구 대잠동,희망대로 520
2022-02-19,대잠센트럴하이츠,158.3365,63000,2010,경상북도 포항남구 대잠동,희망대로 520
2022-03-03,대잠센트럴하이츠,157.4693,60500,2010,경상북도 포항남구 대잠동,희망대로 520
2022-03-25,대잠센트럴하이츠,132.7272,56800,2010,경상북도 포항남구 대잠동,희망대로 520
2022-04-10,대잠센트럴하이츠,109.8386,44000,2010,경상북도 포항남구 대잠동,희망대로 520
2022-05-10,대잠센트럴하이츠,109.8386,40200,2010,경상북도 포항남구 대잠동,희망대로 520
2022-05-11,대잠센트럴하이츠,132.7272,55000,2010,경상북도 포항남구 대잠동,희망대로 520
2022-06-16,대잠센트럴하이츠,130.3273,51500,2010,경상북도 포항남구 대잠동,희망대로 520
2022-06-17,대잠센트럴하이츠,109.8386,46500,2010,경상북도 포항남구 대잠동,희망대로 520
2022-07-02,대잠센트럴하이츠,109.8386,44000,2010,경상북도 포항남구 대잠동,희망대로 520
2022-08-01,대잠센트럴하이츠,132.7272,50000,2010,경상북도 포항남구 대잠동,희망대로 520
2022-09-07,대잠센트럴하이츠,132.7272,50500,2010,경상북도 포항남구 대잠동,희망대로 520
2022-01-03,대잠트리니엔,84.8798,31500,2006,경상북도 포항남구 대잠동,대이로 10
2022-01-20,대잠트리니엔,84.8798,31800,2006,경상북도 포항남구 대잠동,대이로 10
2022-02-09,대잠트리니엔,84.8798,31500,2006,경상북도 포항남구 대잠동,대이로 10
2022-03-07,대잠트리니엔,84.8798,31000,2006,경상북도 포항남구 대잠동,대이로 10
2022-03-12,대잠트리니엔,84.8798,31300,2006,경상북도 포항남구 대잠동,대이로 10
2022-04-09,대잠트리니엔,84.8798,30800,2006,경상북도 포항남구 대잠동,대이로 10
2022-04-27,대잠트리니엔,84.8798,31300,2006,경상북도 포항남구 대잠동,대이로 10
2022-05-28,대잠트리니엔,84.8798,31600,2006,경상북도 포항남구 대잠동,대이로 10
2022-06-04,대잠트리니엔,84.8798,31000,2006,경상북도 포항남구 대잠동,대이로 10
2022-07-11,대잠트리니엔,84.8798,34500,2006,경상북도 포항남구 대잠동,대이로 10
2022-08-18,대잠트리니엔,84.8798,31500,2006,경상북도 포항남구 대잠동,대이로 10
2022-08-27,대잠트리니엔,84.8798,31500,2006,경상북도 포항남구 대잠동,대이로 10
2022-09-01,대잠트리니엔,84.8798,30300,2006,경상북도 포항남구 대잠동,대이로 10
2022-02-14,라온프라이빗스카이파크,84.7747,38500,2020,경상북도 포항남구 대잠동,새천년대로410번길 20
2022-04-12,라온프라이빗스카이파크,84.9872,38000,2020,경상북도 포항남구 대잠동,새천년대로410번길 20
2022-04-18,라온프라이빗스카이파크,84.7747,37500,2020,경상북도 포항남구 대잠동,새천년대로410번길 20
2022-06-12,라온프라이빗스카이파크,84.9872,34700,2020,경상북도 포항남구 대잠동,새천년대로410번길 20
2022-06-26,라온프라이빗스카이파크,59.7622,27500,2020,경상북도 포항남구 대잠동,새천년대로410번길 20
2022-08-16,라온프라이빗스카이파크,84.9872,33000,2020,경상북도 포항남구 대잠동,새천년대로410번길 20
2022-09-04,라온프라이빗스카이파크,84.9872,34000,2020,경상북도 포항남구 대잠동,새천년대로410번길 20
2022-09-05,라온프라이빗스카이파크,84.7747,31500,2020,경상북도 포항남구 대잠동,새천년대로410번길 20
2022-01-31,포항자이아파트,84.9388,53000,2018,경상북도 포항남구 대잠동,상도남로 11
2022-02-26,포항자이아파트,72.9547,47000,2018,경상북도 포항남구 대잠동,상도남로 11
2022-03-13,포항자이아파트,72.9547,43000,2018,경상북도 포항남구 대잠동,상도남로 11
2022-04-23,포항자이아파트,72.9179,42000,2018,경상북도 포항남구 대잠동,상도남로 11
2022-04-25,포항자이아파트,72.9547,46000,2018,경상북도 포항남구 대잠동,상도남로 11
2022-05-15,포항자이아파트,84.9526,50000,2018,경상북도 포항남구 대잠동,상도남로 11
2022-05-17,포항자이아파트,72.9179,44300,2018,경상북도 포항남구 대잠동,상도남로 11
2022-05-26,포항자이아파트,84.9388,49500,2018,경상북도 포항남구 대잠동,상도남로 11
2022-05-30,포항자이아파트,72.9179,42000,2018,경상북도 포항남구 대잠동,상도남로 11
2022-06-06,포항자이아파트,84.9526,54500,2018,경상북도 포항남구 대잠동,상도남로 11
2022-06-15,포항자이아파트,72.9179,43000,2018,경상북도 포항남구 대잠동,상도남로 11
2022-06-17,포항자이아파트,84.9625,48000,2018,경상북도 포항남구 대잠동,상도남로 11
2022-06-18,포항자이아파트,84.9526,49500,2018,경상북도 포항남구 대잠동,상도남로 11
2022-06-23,포항자이아파트,84.9526,55000,2018,경상북도 포항남구 대잠동,상도남로 11
2022-07-12,포항자이아파트,84.9388,45000,2018,경상북도 포항남구 대잠동,상도남로 11
2022-07-16,포항자이아파트,72.9547,42500,2018,경상북도 포항남구 대잠동,상도남로 11
2022-07-17,포항자이아파트,84.9526,43400,2018,경상북도 포항남구 대잠동,상도남로 11
2022-07-21,포항자이아파트,84.9526,46500,2018,경상북도 포항남구 대잠동,상도남로 11
2022-07-22,포항자이아파트,98.1682,52000,2018,경상북도 포항남구 대잠동,상도남로 11
2022-08-21,포항자이아파트,84.9526,45900,2018,경상북도 포항남구 대잠동,상도남로 11
2022-08-27,포항자이아파트,84.9526,46500,2018,경상북도 포항남구 대잠동,상도남로 11
2022-08-29,포항자이아파트,84.9388,44900,2018,경상북도 포항남구 대잠동,상도남로 11
2022-09-03,포항자이아파트,84.9625,45500,2018,경상북도 포항남구 대잠동,상도남로 11
2022-09-08,포항자이아파트,84.9625,52900,2018,경상북도 포항남구 대잠동,상도남로 11
2022-09-13,포항자이아파트,98.1682,51900,2018,경상북도 포항남구 대잠동,상도남로 11
2022-01-24,포항상도코아루센트럴하임,84.9014,45200,2015,경상북도 포항남구 상도동,상도남로 25
2022-02-10,포항상도코아루센트럴하임,70.0112,36200,2015,경상북도 포항남구 상도동,상도남로 25
2022-02-23,포항상도코아루센트럴하임,70.0112,37300,2015,경상북도 포항남구 상도동,상도남로 25
2022-03-05,포항상도코아루센트럴하임,84.911,40500,2015,경상북도 포항남구 상도동,상도남로 25
2022-04-06,포항상도코아루센트럴하임,84.911,42000,2015,경상북도 포항남구 상도동,상도남로 25
2022-04-10,포항상도코아루센트럴하임,84.911,38500,2015,경상북도 포항남구 상도동,상도남로 25
2022-06-01,포항상도코아루센트럴하임,84.911,38000,2015,경상북도 포항남구 상도동,상도남로 25
2022-06-09,포항상도코아루센트럴하임,59.938,32000,2015,경상북도 포항남구 상도동,상도남로 25
2022-06-10,포항상도코아루센트럴하임,84.911,35800,2015,경상북도 포항남구 상도동,상도남로 25
2022-07-09,포항상도코아루센트럴하임,84.911,35800,2015,경상북도 포항남구 상도동,상도남로 25
2022-09-08,포항상도코아루센트럴하임,70.0112,30500,2015,경상북도 포항남구 상도동,상도남로 25
2022-01-14,LG그린빌라,84.986,50000,2001,경상북도 포항남구 지곡동,지곡로211번길 50
2022-02-02,LG그린빌라,84.986,39000,2001,경상북도 포항남구 지곡동,지곡로211번길 100
2022-03-17,LG그린빌라,84.986,39000,2001,경상북도 포항남구 지곡동,지곡로211번길 50
2022-03-26,LG그린빌라,84.986,43500,2001,경상북도 포항남구 지곡동,지곡로211번길 50
2022-04-30,LG그린빌라,84.986,51500,2001,경상북도 포항남구 지곡동,지곡로211번길 50
2022-04-30,LG그린빌라,84.986,53500,2001,경상북도 포항남구 지곡동,지곡로211번길 50
2022-05-11,LG그린빌라,84.986,38700,2001,경상북도 포항남구 지곡동,지곡로211번길 50
2022-05-18,LG그린빌라,84.986,39500,2001,경상북도 포항남구 지곡동,지곡로 337
2022-05-25,LG그린빌라,84.986,51000,2001,경상북도 포항남구 지곡동,지곡로211번길 50
2022-07-09,LG그린빌라,84.986,50000,2001,경상북도 포항남구 지곡동,지곡로211번길 50
2022-09-26,LG그린빌라,84.986,51000,2001,경상북도 포항남구 지곡동,지곡로211번길 50
2022-01-22,낙원7~9동,108.18,60000,1987,경상북도 포항남구 지곡동,지곡로 102
2022-02-08,낙원7~9동,108.18,53000,1987,경상북도 포항남구 지곡동,지곡로 102
2022-03-24,낙원7~9동,139.86,78000,1987,경상북도 포항남구 지곡동,지곡로 102
2022-03-31,낙원7~9동,139.86,79900,1987,경상북도 포항남구 지곡동,지곡로 102
2022-06-27,낙원7~9동,104.67,55000,1987,경상북도 포항남구 지곡동,지곡로 102
2022-07-14,낙원7~9동,139.86,83000,1987,경상북도 포항남구 지곡동,지곡로 102
2022-04-11,삼성그린빌라,84.996,42400,1999,경상북도 포항남구 지곡동,지곡로 303
2022-04-16,삼성그린빌라,84.996,45850,1999,경상북도 포항남구 지곡동,지곡로 319
2022-05-01,삼성그린빌라,84.996,49500,1999,경상북도 포항남구 지곡동,지곡로 319
2022-06-02,삼성그린빌라,84.996,50000,1999,경상북도 포항남구 지곡동,지곡로 319
2022-06-05,삼성그린빌라,84.996,46800,1999,경상북도 포항남구 지곡동,지곡로 303
2022-06-07,삼성그린빌라,84.996,42500,1999,경상북도 포항남구 지곡동,지곡로 303
2022-06-13,삼성그린빌라,84.996,49500,1999,경상북도 포항남구 지곡동,지곡로 319
2022-06-13,삼성그린빌라,84.996,49500,1999,경상북도 포항남구 지곡동,지곡로 319
2022-06-23,삼성그린빌라,84.996,49300,1999,경상북도 포항남구 지곡동,지곡로 319
2022-07-30,삼성그린빌라,84.996,40000,1999,경상북도 포항남구 지곡동,지곡로 319
2022-01-04,승리빌라(6~11),51.96,18500,1979,경상북도 포항남구 지곡동,지곡로 20
2022-01-04,승리빌라(6~11),51.96,22570,1979,경상북도 포항남구 지곡동,지곡로 20
2022-02-05,승리빌라(6~11),51.96,21000,1979,경상북도 포항남구 지곡동,지곡로 20
2022-02-09,승리빌라(6~11),51.96,20900,1979,경상북도 포항남구 지곡동,지곡로 20
2022-02-18,승리빌라(6~11),51.96,22500,1979,경상북도 포항남구 지곡동,지곡로 20
2022-05-06,승리빌라(6~11),51.96,22500,1979,경상북도 포항남구 지곡동,지곡로 20
2022-05-20,승리빌라(6~11),51.96,22300,1979,경상북도 포항남구 지곡동,지곡로 20
2022-06-29,승리빌라(6~11),51.96,23000,1979,경상북도 포항남구 지곡동,지곡로 20
2022-01-10,"효자그린1차(고층,저층)",59.96,25000,1995,경상북도 포항남구 지곡동,지곡로 260
2022-01-12,"효자그린1차(고층,저층)",75.96,31700,1995,경상북도 포항남구 지곡동,지곡로 260
2022-01-21,"효자그린1차(고층,저층)",59.96,26000,1995,경상북도 포항남구 지곡동,지곡로 260
2022-02-12,"효자그린1차(고층,저층)",75.96,30000,1995,경상북도 포항남구 지곡동,지곡로 260
2022-02-12,"효자그린1차(고층,저층)",59.96,25000,1995,경상북도 포항남구 지곡동,지곡로 260
2022-02-12,"효자그린1차(고층,저층)",59.96,26500,1995,경상북도 포항남구 지곡동,지곡로 260
2022-02-21,"효자그린1차(고층,저층)",59.96,28200,1995,경상북도 포항남구 지곡동,지곡로 260
2022-03-07,"효자그린1차(고층,저층)",75.96,29800,1995,경상북도 포항남구 지곡동,지곡로 260
2022-03-11,"효자그린1차(고층,저층)",59.96,26900,1995,경상북도 포항남구 지곡동,지곡로 260
2022-03-12,"효자그린1차(고층,저층)",75.96,31300,1995,경상북도 포항남구 지곡동,지곡로 260
2022-03-14,"효자그린1차(고층,저층)",59.96,27000,1995,경상북도 포항남구 지곡동,지곡로 260
2022-03-16,"효자그린1차(고층,저층)",59.96,25600,1995,경상북도 포항남구 지곡동,지곡로 260
2022-03-17,"효자그린1차(고층,저층)",84.55,39800,1995,경상북도 포항남구 지곡동,지곡로 260
2022-03-18,"효자그린1차(고층,저층)",59.96,25800,1995,경상북도 포항남구 지곡동,지곡로 260
2022-03-18,"효자그린1차(고층,저층)",59.96,27400,1995,경상북도 포항남구 지곡동,지곡로 260
2022-03-19,"효자그린1차(고층,저층)",59.91,28100,1995,경상북도 포항남구 지곡동,지곡로 260
2022-03-20,"효자그린1차(고층,저층)",84.55,38800,1995,경상북도 포항남구 지곡동,지곡로 260
2022-03-22,"효자그린1차(고층,저층)",75.96,30500,1995,경상북도 포항남구 지곡동,지곡로 260
2022-03-22,"효자그린1차(고층,저층)",59.96,26000,1995,경상북도 포항남구 지곡동,지곡로 260
2022-03-25,"효자그린1차(고층,저층)",59.91,27200,1995,경상북도 포항남구 지곡동,지곡로 260
2022-03-26,"효자그린1차(고층,저층)",60,28000,1995,경상북도 포항남구 지곡동,지곡로 260
2022-03-27,"효자그린1차(고층,저층)",84.55,40700,1995,경상북도 포항남구 지곡동,지곡로 260
2022-03-30,"효자그린1차(고층,저층)",75.96,30000,1995,경상북도 포항남구 지곡동,지곡로 260
2022-04-06,"효자그린1차(고층,저층)",59.97,26250,1995,경상북도 포항남구 지곡동,지곡로 260
2022-04-06,"효자그린1차(고층,저층)",59.97,29300,1995,경상북도 포항남구 지곡동,지곡로 260
2022-04-12,"효자그린1차(고층,저층)",59.97,30000,1995,경상북도 포항남구 지곡동,지곡로 260
2022-04-12,"효자그린1차(고층,저층)",59.97,30000,1995,경상북도 포항남구 지곡동,지곡로 260
2022-04-16,"효자그린1차(고층,저층)",59.96,28500,1995,경상북도 포항남구 지곡동,지곡로 260
2022-04-20,"효자그린1차(고층,저층)",72.41,33000,1995,경상북도 포항남구 지곡동,지곡로 260
2022-04-29,"효자그린1차(고층,저층)",75.96,30900,1995,경상북도 포항남구 지곡동,지곡로 260
2022-05-02,"효자그린1차(고층,저층)",59.96,28000,1995,경상북도 포항남구 지곡동,지곡로 260
2022-05-13,"효자그린1차(고층,저층)",84.55,41200,1995,경상북도 포항남구 지곡동,지곡로 260
2022-05-15,"효자그린1차(고층,저층)",84.55,42000,1995,경상북도 포항남구 지곡동,지곡로 260
2022-05-17,"효자그린1차(고층,저층)",84.55,40900,1995,경상북도 포항남구 지곡동,지곡로 260
2022-05-30,"효자그린1차(고층,저층)",59.96,26400,1995,경상북도 포항남구 지곡동,지곡로 260
2022-06-04,"효자그린1차(고층,저층)",59.96,28700,1995,경상북도 포항남구 지곡동,지곡로 260
2022-06-08,"효자그린1차(고층,저층)",84.55,36700,1995,경상북도 포항남구 지곡동,지곡로 260
2022-06-09,"효자그린1차(고층,저층)",84.55,42000,1995,경상북도 포항남구 지곡동,지곡로 260
2022-06-17,"효자그린1차(고층,저층)",84.55,40900,1995,경상북도 포항남구 지곡동,지곡로 260
2022-06-22,"효자그린1차(고층,저층)",75.92,34400,1995,경상북도 포항남구 지곡동,지곡로 260
2022-06-28,"효자그린1차(고층,저층)",84.55,40700,1995,경상북도 포항남구 지곡동,지곡로 260
2022-07-16,"효자그린1차(고층,저층)",59.96,28000,1995,경상북도 포항남구 지곡동,지곡로 260
2022-08-09,"효자그린1차(고층,저층)",75.53,30000,1995,경상북도 포항남구 지곡동,지곡로 260
2022-08-13,"효자그린1차(고층,저층)",72.41,31000,1995,경상북도 포항남구 지곡동,지곡로 260
2022-09-14,"효자그린1차(고층,저층)",75.96,34700,1995,경상북도 포항남구 지곡동,지곡로 260
2022-02-04,효자그린2차(저층),59.97,35000,1996,경상북도 포항남구 지곡동,지곡로 278
2022-02-16,효자그린2차(저층),84.6,42000,1996,경상북도 포항남구 지곡동,지곡로 278
2022-04-10,효자그린2차(저층),59.91,34000,1996,경상북도 포항남구 지곡동,지곡로 278
2022-04-28,효자그린2차(저층),84.6,42800,1996,경상북도 포항남구 지곡동,지곡로 278
2022-01-08,"효자그린2차(현대,삼성그린APT)",84.97,35400,1998,경상북도 포항남구 지곡동,지곡로 294
2022-01-10,"효자그린2차(현대,삼성그린APT)",84.97,40500,1998,경상북도 포항남구 지곡동,지곡로 294
2022-01-15,"효자그린2차(현대,삼성그린APT)",84.97,40000,1998,경상북도 포항남구 지곡동,지곡로 294
2022-01-15,"효자그린2차(현대,삼성그린APT)",84.97,40000,1998,경상북도 포항남구 지곡동,지곡로 294
2022-02-11,"효자그린2차(현대,삼성그린APT)",84.97,36500,1998,경상북도 포항남구 지곡동,지곡로 294
2022-02-14,"효자그린2차(현대,삼성그린APT)",84.97,32000,1998,경상북도 포항남구 지곡동,지곡로 294
2022-02-16,"효자그린2차(현대,삼성그린APT)",84.97,37500,1998,경상북도 포항남구 지곡동,지곡로 294
2022-03-18,"효자그린2차(현대,삼성그린APT)",84.97,43500,1998,경상북도 포항남구 지곡동,지곡로 294
2022-04-23,"효자그린2차(현대,삼성그린APT)",84.97,33000,1998,경상북도 포항남구 지곡동,지곡로 294
2022-04-30,"효자그린2차(현대,삼성그린APT)",84.97,32900,1998,경상북도 포항남구 지곡동,지곡로 294
2022-05-02,"효자그린2차(현대,삼성그린APT)",84.97,40500,1998,경상북도 포항남구 지곡동,지곡로 294
2022-05-20,"효자그린2차(현대,삼성그린APT)",84.97,34500,1998,경상북도 포항남구 지곡동,지곡로 294
2022-05-21,"효자그린2차(현대,삼성그린APT)",84.97,40500,1998,경상북도 포항남구 지곡동,지곡로 294
2022-06-04,"효자그린2차(현대,삼성그린APT)",84.97,36800,1998,경상북도 포항남구 지곡동,지곡로 294
2022-06-10,"효자그린2차(현대,삼성그린APT)",84.97,35800,1998,경상북도 포항남구 지곡동,지곡로 294
2022-06-18,"효자그린2차(현대,삼성그린APT)",84.97,33800,1998,경상북도 포항남구 지곡동,지곡로 294
2022-07-03,"효자그린2차(현대,삼성그린APT)",84.97,33800,1998,경상북도 포항남구 지곡동,지곡로 294
2022-07-09,"효자그린2차(현대,삼성그린APT)",84.97,32000,1998,경상북도 포항남구 지곡동,지곡로 294
2022-07-14,"효자그린2차(현대,삼성그린APT)",84.97,36200,1998,경상북도 포항남구 지곡동,지곡로 294
2022-07-21,"효자그린2차(현대,삼성그린APT)",84.97,35000,1998,경상북도 포항남구 지곡동,지곡로 294
2022-07-21,"효자그린2차(현대,삼성그린APT)",84.97,35000,1998,경상북도 포항남구 지곡동,지곡로 294
2022-07-29,"효자그린2차(현대,삼성그린APT)",84.97,32000,1998,경상북도 포항남구 지곡동,지곡로 294
2022-08-04,"효자그린2차(현대,삼성그린APT)",84.97,33800,1998,경상북도 포항남구 지곡동,지곡로 294
2022-08-09,"효자그린2차(현대,삼성그린APT)",84.97,34500,1998,경상북도 포항남구 지곡동,지곡로 294
2022-08-09,"효자그린2차(현대,삼성그린APT)",84.97,39900,1998,경상북도 포항남구 지곡동,지곡로 294
2022-08-16,"효자그린2차(현대,삼성그린APT)",84.97,36000,1998,경상북도 포항남구 지곡동,지곡로 294
2022-08-17,"효자그린2차(현대,삼성그린APT)",84.97,34800,1998,경상북도 포항남구 지곡동,지곡로 294
2022-08-17,"효자그린2차(현대,삼성그린APT)",84.97,34800,1998,경상북도 포항남구 지곡동,지곡로 294
2022-08-18,"효자그린2차(현대,삼성그린APT)",84.97,34700,1998,경상북도 포항남구 지곡동,지곡로 294
2022-09-05,"효자그린2차(현대,삼성그린APT)",84.97,36200,1998,경상북도 포항남구 지곡동,지곡로 294
2022-01-17,효자웰빙타운에스케이뷰1차,84.9461,42000,2007,경상북도 포항남구 효자동,새천년대로 306
2022-02-19,효자웰빙타운에스케이뷰1차,84.9461,45000,2007,경상북도 포항남구 효자동,새천년대로 306
2022-03-31,효자웰빙타운에스케이뷰1차,84.9461,38000,2007,경상북도 포항남구 효자동,새천년대로 306
2022-04-08,효자웰빙타운에스케이뷰1차,84.9461,38000,2007,경상북도 포항남구 효자동,새천년대로 306
2022-05-12,효자웰빙타운에스케이뷰1차,121.4716,47500,2007,경상북도 포항남구 효자동,새천년대로 306
2022-05-13,효자웰빙타운에스케이뷰1차,84.9461,36900,2007,경상북도 포항남구 효자동,새천년대로 306
2022-06-02,효자웰빙타운에스케이뷰1차,121.4716,43500,2007,경상북도 포항남구 효자동,새천년대로 306
2022-06-28,효자웰빙타운에스케이뷰1차,84.9461,43000,2007,경상북도 포항남구 효자동,새천년대로 306
2022-06-30,효자웰빙타운에스케이뷰1차,84.9461,37100,2007,경상북도 포항남구 효자동,새천년대로 306
2022-07-19,효자웰빙타운에스케이뷰1차,121.9754,53500,2007,경상북도 포항남구 효자동,새천년대로 306
2022-01-17,효자웰빙타운에스케이뷰2차,97.9772,42500,2008,경상북도 포항남구 효자동,효성로63번길 17
2022-09-03,효자웰빙타운에스케이뷰2차,97.9772,45500,2008,경상북도 포항남구 효자동,효성로63번길 17
2022-01-13,효자웰빙타운에스케이뷰3차,84.7,43500,2009,경상북도 포항남구 효자동,효성로 88
2022-01-15,효자웰빙타운에스케이뷰3차,84.92,46000,2009,경상북도 포항남구 효자동,효성로 88
2022-03-01,효자웰빙타운에스케이뷰3차,84.92,39300,2009,경상북도 포항남구 효자동,효성로 88
2022-04-03,효자웰빙타운에스케이뷰3차,84.75,45500,2009,경상북도 포항남구 효자동,효성로 88
2022-04-05,효자웰빙타운에스케이뷰3차,119.79,51500,2009,경상북도 포항남구 효자동,효성로 88
2022-04-29,효자웰빙타운에스케이뷰3차,141.85,59000,2009,경상북도 포항남구 효자동,효성로 88
2022-05-19,효자웰빙타운에스케이뷰3차,84.7,40000,2009,경상북도 포항남구 효자동,효성로 88
2022-05-22,효자웰빙타운에스케이뷰3차,119.79,49000,2009,경상북도 포항남구 효자동,효성로 88
2022-06-01,효자웰빙타운에스케이뷰3차,119.79,51000,2009,경상북도 포항남구 효자동,효성로 88
2022-07-23,효자웰빙타운에스케이뷰3차,119.79,48800,2009,경상북도 포항남구 효자동,효성로 88
2022-08-16,효자웰빙타운에스케이뷰3차,84.92,38800,2009,경상북도 포항남구 효자동,효성로 88
2022-09-27,효자웰빙타운에스케이뷰3차,141.85,59000,2009,경상북도 포항남구 효자동,효성로 88
2022-01-13,효자풍림아이원,120.67,50000,2012,경상북도 포항남구 효자동,효성로 55
2022-01-18,효자풍림아이원,76.2,39500,2012,경상북도 포항남구 효자동,효성로 55
2022-02-19,효자풍림아이원,120.67,48500,2012,경상북도 포항남구 효자동,효성로 55
2022-03-03,효자풍림아이원,76.2,38500,2012,경상북도 포항남구 효자동,효성로 55
2022-04-12,효자풍림아이원,84.98,39700,2012,경상북도 포항남구 효자동,효성로 55
2022-05-10,효자풍림아이원,84.98,41000,2012,경상북도 포항남구 효자동,효성로 55
2022-05-16,효자풍림아이원,84.98,41000,2012,경상북도 포항남구 효자동,효성로 55
2022-05-16,효자풍림아이원,84.98,41000,2012,경상북도 포항남구 효자동,효성로 55
2022-06-20,효자풍림아이원,84.98,41800,2012,경상북도 포항남구 효자동,효성로 55
2022-08-19,효자풍림아이원,76.2,35000,2012,경상북도 포항남구 효자동,효성로 55
2022-08-23,효자풍림아이원,84.98,40500,2012,경상북도 포항남구 효자동,효성로 55
2022-01-04,두호SK뷰푸르지오1단지,84.99,49400,2020,경상북도 포항북구 두호동,두호로 66
2022-01-05,두호SK뷰푸르지오1단지,84.99,49000,2020,경상북도 포항북구 두호동,두호로 66
2022-01-22,두호SK뷰푸르지오1단지,84.99,47500,2020,경상북도 포항북구 두호동,두호로 66
2022-02-09,두호SK뷰푸르지오1단지,74.99,41100,2020,경상북도 포항북구 두호동,두호로 66
