계약일,단지명,전용면적(㎡),거래금액(만원),시군구
2022-05-30,KTX포항역 삼구 트리니엔,67.9916,"24,920",경상북도 포항북구 흥해읍 이인리
2022-05-30,힐스테이트 초곡,84.856,"37,200",경상북도 포항북구 흥해읍 초곡리
2022-05-30,힐스테이트 초곡,84.839,"36,700",경상북도 포항북구 흥해읍 초곡리
2022-05-31,포항자이 디오션,84.85,"55,980",경상북도 포항북구 항구동
2022-05-31,KTX포항역 삼구 트리니엔,84.9947,"31,390",경상북도 포항북구 흥해읍 이인리
2022-05-31,한화 포레나 포항,84.5162,"34,545",경상북도 포항북구 흥해읍 이인리
2022-05-31,힐스테이트 초곡,74.993,"33,644",경상북도 포항북구 흥해읍 초곡리
2022-06-01,한화 포레나 포항,75.999,"31,600",경상북도 포항북구 흥해읍 이인리
2022-06-01,힐스테이트 초곡,84.839,"36,300",경상북도 포항북구 흥해읍 초곡리
2022-06-01,힐스테이트 초곡,84.839,"36,300",경상북도 포항북구 흥해읍 초곡리
2022-06-02,포항 아이파크,84.5134,"35,600",경상북도 포항남구 오천읍 용산리
2022-06-02,힐스테이트포항,59.9785,"23,239",경상북도 포항남구 오천읍 원리
2022-06-02,포항자이 디오션,84.97,"63,320",경상북도 포항북구 항구동
2022-06-02,한화 포레나 포항,84.5162,"35,000",경상북도 포항북구 흥해읍 이인리
2022-06-03,포항 아이파크,101.6515,"46,720",경상북도 포항남구 오천읍 용산리
2022-06-03,힐스테이트 초곡,59.76,"26,100",경상북도 포항북구 흥해읍 초곡리
2022-06-04,힐스테이트포항,59.9785,"23,595",경상북도 포항남구 오천읍 원리
2022-06-04,포항자이 애서턴,101.9361,"62,850",경상북도 포항북구 학잠동
2022-06-04,포항자이 애서턴,84.9253,"49,340",경상북도 포항북구 학잠동
2022-06-04,포항자이 디오션,84.85,"58,500",경상북도 포항북구 항구동
2022-06-05,KTX포항역 삼구 트리니엔,84.9947,"32,990",경상북도 포항북구 흥해읍 이인리
2022-06-06,포항자이 애서턴,101.9744,"64,800",경상북도 포항북구 학잠동
2022-06-06,포항자이 애서턴,101.9744,"64,350",경상북도 포항북구 학잠동
2022-06-07,힐스테이트포항,59.9785,"22,637",경상북도 포항남구 오천읍 원리
2022-06-07,힐스테이트포항,59.9785,"20,419",경상북도 포항남구 오천읍 원리
2022-06-07,KTX포항역 삼구 트리니엔,84.9947,"33,490",경상북도 포항북구 흥해읍 이인리
2022-06-08,힐스테이트포항,74.8151,"27,091",경상북도 포항남구 오천읍 원리
2022-06-08,포항자이 애서턴,84.9253,"51,452",경상북도 포항북구 학잠동
2022-06-09,힐스테이트 환호공원 1블록,101.4761,"61,960",경상북도 포항북구 양덕동
2022-06-09,포항자이 애서턴,84.9253,"50,960",경상북도 포항북구 학잠동
2022-06-10,포항 아이파크,84.5134,"35,550",경상북도 포항남구 오천읍 용산리
2022-06-10,힐스테이트포항,74.8151,"26,757",경상북도 포항남구 오천읍 원리
2022-06-10,힐스테이트 환호공원 1블록,101.4761,"62,060",경상북도 포항북구 양덕동
2022-06-10,힐스테이트 환호공원 1블록,84.8442,"52,400",경상북도 포항북구 양덕동
2022-06-10,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-10,포항자이 애서턴,84.9409,"51,250",경상북도 포항북구 학잠동
2022-06-10,KTX포항역 삼구 트리니엔,84.9947,"32,990",경상북도 포항북구 흥해읍 이인리
2022-06-10,한화 포레나 포항,84.5162,"35,860",경상북도 포항북구 흥해읍 이인리
2022-06-10,한화 포레나 포항,109.4477,"51,790",경상북도 포항북구 흥해읍 이인리
2022-06-11,포항 아이파크,84.5134,"35,300",경상북도 포항남구 오천읍 용산리
2022-06-11,힐스테이트 환호공원 2블록,101.4761,"61,960",경상북도 포항북구 양덕동
2022-06-11,포항자이 애서턴,84.9253,"51,720",경상북도 포항북구 학잠동
2022-06-11,한화 포레나 포항,84.8901,"36,300",경상북도 포항북구 흥해읍 이인리
2022-06-13,포항 아이파크,84.5134,"34,550",경상북도 포항남구 오천읍 용산리
2022-06-13,힐스테이트 환호공원 1블록,59.8382,"33,790",경상북도 포항북구 양덕동
2022-06-13,힐스테이트 환호공원 2블록,101.7442,"62,700",경상북도 포항북구 양덕동
2022-06-13,포항자이 디오션,84.92,"63,516",경상북도 포항북구 항구동
2022-06-13,흥해 서희스타힐스 더 캐슬,74.9751,"22,995",경상북도 포항북구 흥해읍 옥성리
2022-06-13,힐스테이트 초곡,84.856,"36,600",경상북도 포항북구 흥해읍 초곡리
2022-06-13,힐스테이트 초곡,84.839,"34,400",경상북도 포항북구 흥해읍 초곡리
2022-06-13,힐스테이트 초곡,84.856,"37,170",경상북도 포항북구 흥해읍 초곡리
2022-06-14,힐스테이트포항,74.9627,"27,447",경상북도 포항남구 오천읍 원리
2022-06-14,힐스테이트 환호공원 1블록,84.8442,"52,270",경상북도 포항북구 양덕동
2022-06-14,힐스테이트 환호공원 2블록,101.7442,"62,700",경상북도 포항북구 양덕동
2022-06-14,포항자이 애서턴,101.8942,"64,170",경상북도 포항북구 학잠동
2022-06-14,포항자이 애서턴,101.8942,"65,859",경상북도 포항북구 학잠동
2022-06-14,포항자이 애서턴,101.8942,"65,760",경상북도 포항북구 학잠동
2022-06-14,한화 포레나 포항,84.8901,"36,880",경상북도 포항북구 흥해읍 이인리
2022-06-14,힐스테이트 초곡,74.638,"33,344",경상북도 포항북구 흥해읍 초곡리
2022-06-15,힐스테이트 환호공원 1블록,84.8795,"52,150",경상북도 포항북구 양덕동
2022-06-15,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-15,한화 포레나 포항,84.5162,"34,950",경상북도 포항북구 흥해읍 이인리
2022-06-15,힐스테이트 초곡,76.843,"33,400",경상북도 포항북구 흥해읍 초곡리
2022-06-16,힐스테이트포항,74.8151,"27,111",경상북도 포항남구 오천읍 원리
2022-06-16,힐스테이트 환호공원 2블록,84.8442,"49,960",경상북도 포항북구 양덕동
2022-06-16,힐스테이트 환호공원 2블록,101.7442,"62,700",경상북도 포항북구 양덕동
2022-06-16,힐스테이트 환호공원 2블록,84.8442,"52,400",경상북도 포항북구 양덕동
2022-06-16,힐스테이트 환호공원 2블록,59.9749,"33,650",경상북도 포항북구 양덕동
2022-06-17,힐스테이트포항,84.8786,"30,432",경상북도 포항남구 오천읍 원리
2022-06-17,힐스테이트포항,74.6624,"27,041",경상북도 포항남구 오천읍 원리
2022-06-17,포항 양학 신원아침도시 퀘렌시아,53.7133,"20,874",경상북도 포항북구 득량동
2022-06-17,한화 포레나 포항,84.5162,"35,300",경상북도 포항북구 흥해읍 이인리
2022-06-17,한화 포레나 포항,75.999,"32,346",경상북도 포항북구 흥해읍 이인리
2022-06-18,힐스테이트 환호공원 2블록,101.7442,"62,600",경상북도 포항북구 양덕동
2022-06-18,힐스테이트 환호공원 2블록,59.8382,"32,720",경상북도 포항북구 양덕동
2022-06-18,흥해 서희스타힐스 더 캐슬,84.9477,"24,585",경상북도 포항북구 흥해읍 옥성리
2022-06-18,KTX포항역 삼구 트리니엔,59.9951,"23,990",경상북도 포항북구 흥해읍 이인리
2022-06-19,힐스테이트 초곡,74.638,"32,300",경상북도 포항북구 흥해읍 초곡리
2022-06-20,힐스테이트포항,59.9785,"21,453",경상북도 포항남구 오천읍 원리
2022-06-20,힐스테이트 환호공원 1블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-20,힐스테이트 환호공원 1블록,101.7442,"62,550",경상북도 포항북구 양덕동
2022-06-20,힐스테이트 환호공원 2블록,101.4761,"61,960",경상북도 포항북구 양덕동
2022-06-20,포항자이 애서턴,84.9253,"50,810",경상북도 포항북구 학잠동
2022-06-20,한화 포레나 포항,84.8901,"35,200",경상북도 포항북구 흥해읍 이인리
2022-06-20,한화 포레나 포항,109.4477,"49,460",경상북도 포항북구 흥해읍 이인리
2022-06-20,한화 포레나 포항,84.8901,"35,200",경상북도 포항북구 흥해읍 이인리
2022-06-21,힐스테이트포항,59.9785,"22,869",경상북도 포항남구 오천읍 원리
2022-06-21,힐스테이트포항,84.8786,"30,769",경상북도 포항남구 오천읍 원리
2022-06-21,힐스테이트 환호공원 2블록,101.4761,"60,060",경상북도 포항북구 양덕동
2022-06-21,KTX포항역 삼구 트리니엔,84.9947,"32,890",경상북도 포항북구 흥해읍 이인리
2022-06-21,힐스테이트 초곡,84.856,"37,100",경상북도 포항북구 흥해읍 초곡리
2022-06-22,힐스테이트포항,84.9562,"28,739",경상북도 포항남구 오천읍 원리
2022-06-22,힐스테이트포항,74.9627,"27,710",경상북도 포항남구 오천읍 원리
2022-06-22,힐스테이트 환호공원 1블록,59.8382,"34,150",경상북도 포항북구 양덕동
2022-06-22,힐스테이트 환호공원 2블록,101.7442,"61,650",경상북도 포항북구 양덕동
2022-06-22,힐스테이트 환호공원 2블록,101.7442,"62,600",경상북도 포항북구 양덕동
2022-06-22,KTX포항역 삼구 트리니엔,84.9947,"32,965",경상북도 포항북구 흥해읍 이인리
2022-06-22,한화 포레나 포항,84.5162,"35,100",경상북도 포항북구 흥해읍 이인리
2022-06-23,포항 양학 신원아침도시 퀘렌시아,60.64,"26,261",경상북도 포항북구 득량동
2022-06-23,힐스테이트 환호공원 1블록,59.8382,"32,820",경상북도 포항북구 양덕동
2022-06-23,힐스테이트 환호공원 2블록,101.7442,"61,620",경상북도 포항북구 양덕동
2022-06-24,힐스테이트 환호공원 2블록,101.4761,"61,960",경상북도 포항북구 양덕동
2022-06-25,힐스테이트 환호공원 2블록,59.8382,"34,230",경상북도 포항북구 양덕동
2022-06-25,포항자이 애서턴,84.9253,"50,960",경상북도 포항북구 학잠동
2022-06-25,KTX포항역 삼구 트리니엔,84.9947,"32,290",경상북도 포항북구 흥해읍 이인리
2022-06-25,한화 포레나 포항,109.4477,"52,060",경상북도 포항북구 흥해읍 이인리
2022-06-25,한화 포레나 포항,84.5162,"35,780",경상북도 포항북구 흥해읍 이인리
2022-06-26,포항 아이파크,84.9913,"34,990",경상북도 포항남구 오천읍 용산리
2022-06-26,힐스테이트 환호공원 1블록,84.8442,"52,350",경상북도 포항북구 양덕동
2022-06-26,힐스테이트 환호공원 2블록,101.7442,"57,610",경상북도 포항북구 양덕동
2022-06-26,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-26,힐스테이트 환호공원 2블록,84.8442,"50,690",경상북도 포항북구 양덕동
2022-06-26,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-26,힐스테이트 환호공원 2블록,84.8442,"50,690",경상북도 포항북구 양덕동
2022-06-26,한화 포레나 포항,84.8901,"34,000",경상북도 포항북구 흥해읍 이인리
2022-06-27,포항 아이파크,84.9913,"32,990",경상북도 포항남구 오천읍 용산리
2022-06-27,힐스테이트포항,84.8786,"32,068",경상북도 포항남구 오천읍 원리
2022-06-27,힐스테이트 환호공원 1블록,101.4761,"61,960",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 1블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 1블록,101.7442,"62,700",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 1블록,84.8442,"52,400",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 1블록,101.7442,"62,700",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 1블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 1블록,101.4761,"61,960",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 1블록,101.7442,"62,600",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 1블록,84.8442,"52,280",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 1블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 1블록,84.8442,"52,400",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,84.8442,"49,960",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,59.9749,"32,610",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,101.4761,"61,960",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,101.7442,"61,670",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,59.9749,"33,160",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,84.8442,"49,940",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,207.0436,"62,060",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,101.4761,"61,960",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,101.7442,"62,650",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,84.8442,"50,720",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,84.8442,"51,530",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,84.8442,"50,690",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,101.7442,"62,700",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,101.7442,"62,600",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,59.8382,"34,250",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,84.8442,"52,400",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,59.9749,"33,650",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,59.8382,"33,690",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,101.7442,"62,600",경상북도 포항북구 양덕동
2022-06-27,힐스테이트 환호공원 2블록,84.8442,"50,690",경상북도 포항북구 양덕동
2022-06-27,포항자이 애서턴,84.9253,"51,720",경상북도 포항북구 학잠동
2022-06-27,한화 포레나 포항,109.4477,"51,590",경상북도 포항북구 흥해읍 이인리
2022-06-27,한화 포레나 포항,109.4477,"51,590",경상북도 포항북구 흥해읍 이인리
2022-06-28,힐스테이트포항,84.8786,"30,162",경상북도 포항남구 오천읍 원리
2022-06-28,힐스테이트 환호공원 1블록,59.8382,"33,760",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 1블록,101.4761,"62,060",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 1블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 1블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 1블록,101.7442,"62,600",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 1블록,101.4761,"62,060",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 1블록,101.7442,"62,700",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 1블록,101.4761,"60,110",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 1블록,101.7442,"62,900",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 1블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 1블록,84.8442,"52,270",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 2블록,59.8382,"34,250",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 2블록,101.7442,"62,650",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 2블록,59.8382,"32,720",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 2블록,59.9749,"32,610",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 2블록,101.7442,"61,670",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 2블록,101.7442,"62,600",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 2블록,101.7442,"60,750",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 2블록,101.4761,"61,960",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 2블록,101.7442,"62,700",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 2블록,101.7442,"61,770",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 2블록,101.4761,"61,960",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 2블록,101.7442,"62,600",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 2블록,101.4761,"61,030",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-28,힐스테이트 환호공원 2블록,59.9749,"33,600",경상북도 포항북구 양덕동
2022-06-28,흥해 서희스타힐스 더 캐슬,59.9558,"20,440",경상북도 포항북구 흥해읍 옥성리
2022-06-28,흥해 서희스타힐스 더 캐슬,59.9558,"20,440",경상북도 포항북구 흥해읍 옥성리
2022-06-29,포항 아이파크,84.5134,"34,890",경상북도 포항남구 오천읍 용산리
2022-06-29,힐스테이트포항,84.8786,"31,905",경상북도 포항남구 오천읍 원리
2022-06-29,힐스테이트포항,74.9627,"28,810",경상북도 포항남구 오천읍 원리
2022-06-29,힐스테이트 환호공원 1블록,101.7442,"62,600",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 1블록,101.4761,"61,960",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 1블록,84.8442,"50,690",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 1블록,84.8795,"52,130",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 1블록,101.7442,"62,700",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 1블록,101.7442,"62,700",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 1블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 1블록,101.4761,"61,960",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 2블록,101.7442,"62,700",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 2블록,84.8442,"51,480",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 2블록,84.8442,"51,530",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 2블록,84.8442,"52,400",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 2블록,84.8795,"52,180",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 2블록,84.8442,"49,910",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 2블록,59.8382,"33,790",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 2블록,101.4761,"62,060",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 2블록,101.4761,"61,960",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 2블록,84.8442,"51,480",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 2블록,84.8795,"52,130",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 2블록,84.8442,"51,480",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 2블록,59.8382,"34,200",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 2블록,84.8442,"50,720",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 2블록,59.8382,"34,250",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 2블록,84.8442,"49,910",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 2블록,101.7442,"61,670",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 2블록,101.7442,"62,600",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 2블록,84.8442,"50,740",경상북도 포항북구 양덕동
2022-06-29,힐스테이트 환호공원 2블록,84.8442,"51,530",경상북도 포항북구 양덕동
2022-06-29,KTX포항역 삼구 트리니엔,84.9727,"32,965",경상북도 포항북구 흥해읍 이인리
2022-06-29,한화 포레나 포항,84.8901,"34,895",경상북도 포항북구 흥해읍 이인리
2022-06-29,한화 포레나 포항,84.8901,"34,895",경상북도 포항북구 흥해읍 이인리
2022-06-29,힐스테이트 초곡,84.856,"37,584",경상북도 포항북구 흥해읍 초곡리
2022-06-29,힐스테이트 초곡,74.638,"32,894",경상북도 포항북구 흥해읍 초곡리
2022-06-29,힐스테이트 초곡,84.839,"36,300",경상북도 포항북구 흥해읍 초곡리
2022-06-30,포항 아이파크,101.6515,"46,770",경상북도 포항남구 오천읍 용산리
2022-06-30,힐스테이트포항,74.6624,"27,316",경상북도 포항남구 오천읍 원리
2022-06-30,힐스테이트포항,74.6624,"27,316",경상북도 포항남구 오천읍 원리
2022-06-30,포항 양학 신원아침도시 퀘렌시아,84.9752,"38,620",경상북도 포항북구 득량동
2022-06-30,힐스테이트 환호공원 1블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-30,힐스테이트 환호공원 1블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-30,힐스테이트 환호공원 1블록,84.8442,"52,280",경상북도 포항북구 양덕동
2022-06-30,힐스테이트 환호공원 1블록,84.8442,"51,530",경상북도 포항북구 양덕동
2022-06-30,힐스테이트 환호공원 1블록,59.8382,"34,250",경상북도 포항북구 양덕동
2022-06-30,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-06-30,힐스테이트 환호공원 2블록,101.7442,"62,600",경상북도 포항북구 양덕동
2022-06-30,힐스테이트 환호공원 2블록,101.7442,"62,700",경상북도 포항북구 양덕동
2022-06-30,힐스테이트 환호공원 2블록,84.8442,"52,280",경상북도 포항북구 양덕동
2022-06-30,힐스테이트 환호공원 2블록,101.7442,"62,600",경상북도 포항북구 양덕동
2022-06-30,힐스테이트 환호공원 2블록,84.8442,"50,690",경상북도 포항북구 양덕동
2022-06-30,힐스테이트 환호공원 2블록,59.9749,"33,550",경상북도 포항북구 양덕동
2022-06-30,힐스테이트 환호공원 2블록,101.7442,"61,670",경상북도 포항북구 양덕동
2022-06-30,힐스테이트 환호공원 2블록,101.4761,"61,960",경상북도 포항북구 양덕동
2022-06-30,힐스테이트 환호공원 2블록,101.7442,"62,600",경상북도 포항북구 양덕동
2022-06-30,KTX포항역 삼구 트리니엔,84.9947,"32,540",경상북도 포항북구 흥해읍 이인리
2022-06-30,KTX포항역 삼구 트리니엔,84.9947,"32,290",경상북도 포항북구 흥해읍 이인리
2022-06-30,KTX포항역 삼구 트리니엔,84.9947,"32,290",경상북도 포항북구 흥해읍 이인리
2022-06-30,KTX포항역 삼구 트리니엔,84.9947,"32,340",경상북도 포항북구 흥해읍 이인리
2022-07-01,힐스테이트 환호공원 1블록,101.4761,"62,060",경상북도 포항북구 양덕동
2022-07-01,힐스테이트 환호공원 1블록,101.4761,"61,030",경상북도 포항북구 양덕동
2022-07-01,힐스테이트 환호공원 1블록,101.7442,"62,600",경상북도 포항북구 양덕동
2022-07-01,힐스테이트 환호공원 1블록,84.8442,"51,530",경상북도 포항북구 양덕동
2022-07-01,힐스테이트 환호공원 2블록,59.8382,"33,180",경상북도 포항북구 양덕동
2022-07-01,힐스테이트 환호공원 2블록,101.7442,"61,670",경상북도 포항북구 양덕동
2022-07-01,힐스테이트 환호공원 2블록,59.9749,"33,630",경상북도 포항북구 양덕동
2022-07-01,힐스테이트 환호공원 2블록,84.8442,"50,720",경상북도 포항북구 양덕동
2022-07-01,힐스테이트 환호공원 2블록,101.7442,"62,600",경상북도 포항북구 양덕동
2022-07-01,힐스테이트 환호공원 2블록,84.8442,"49,960",경상북도 포항북구 양덕동
2022-07-01,힐스테이트 환호공원 2블록,84.8442,"51,530",경상북도 포항북구 양덕동
2022-07-01,힐스테이트 환호공원 2블록,101.4761,"61,960",경상북도 포항북구 양덕동
2022-07-01,힐스테이트 환호공원 2블록,101.7442,"62,700",경상북도 포항북구 양덕동
2022-07-01,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-07-01,포항자이 애서턴,125.9389,"73,899",경상북도 포항북구 학잠동
2022-07-01,KTX포항역 삼구 트리니엔,67.9916,"25,420",경상북도 포항북구 흥해읍 이인리
2022-07-01,한화 포레나 포항,84.8901,"35,660",경상북도 포항북구 흥해읍 이인리
2022-07-02,포항 양학 신원아침도시 퀘렌시아,60.6372,"26,532",경상북도 포항북구 득량동
2022-07-02,힐스테이트 환호공원 1블록,101.7442,"62,600",경상북도 포항북구 양덕동
2022-07-02,힐스테이트 환호공원 1블록,101.7442,"61,570",경상북도 포항북구 양덕동
2022-07-02,힐스테이트 환호공원 1블록,59.8382,"34,250",경상북도 포항북구 양덕동
2022-07-02,힐스테이트 환호공원 2블록,59.8382,"34,200",경상북도 포항북구 양덕동
2022-07-02,힐스테이트 환호공원 2블록,59.9749,"33,110",경상북도 포항북구 양덕동
2022-07-02,힐스테이트 환호공원 2블록,84.8442,"52,280",경상북도 포항북구 양덕동
2022-07-02,힐스테이트 환호공원 2블록,59.8382,"34,230",경상북도 포항북구 양덕동
2022-07-02,힐스테이트 환호공원 2블록,101.7442,"60,600",경상북도 포항북구 양덕동
2022-07-02,힐스테이트 환호공원 2블록,101.7442,"60,450",경상북도 포항북구 양덕동
2022-07-02,힐스테이트 환호공원 2블록,59.8382,"34,250",경상북도 포항북구 양덕동
2022-07-02,힐스테이트 환호공원 2블록,101.7442,"62,900",경상북도 포항북구 양덕동
2022-07-02,힐스테이트 환호공원 2블록,59.8382,"33,280",경상북도 포항북구 양덕동
2022-07-02,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
2022-07-02,힐스테이트 환호공원 2블록,101.7442,"62,550",경상북도 포항북구 양덕동
2022-07-02,힐스테이트 환호공원 2블록,59.8382,"33,790",경상북도 포항북구 양덕동
2022-07-02,힐스테이트 환호공원 2블록,59.8382,"34,200",경상북도 포항북구 양덕동
2022-07-02,힐스테이트 환호공원 2블록,101.7442,"62,700",경상북도 포항북구 양덕동
2022-07-02,힐스테이트 환호공원 2블록,84.8442,"52,300",경상북도 포항북구 양덕동
